DateTime,Entries,UniqueIPs
1543922523,3467,3520
1543923722,3423,3475
1543924324,3431,3483
1543925523,3416,3468
1543926123,3416,3468
1543926722,3418,3470
1543927323,3431,3483
1543927923,3425,3477
1543928523,3446,3498
1543929723,3467,3519
1543930923,3483,3536
1543931523,3518,3571
1543932122,3540,3593
1543932722,3529,3582
1543933322,3533,3586
1543933923,3573,3627
1543934522,3618,3674
1543935723,3581,3637
1543936323,3604,3661
1543936923,3584,3640
1543937523,3586,3642
1543938123,3593,3649
1543938724,3596,3651
1543939323,3637,3692
1543940523,3604,3658
1543941723,3609,3664
1543942323,3645,3700
1543942923,3666,3721
1543943523,3666,3721
1543944123,3689,3744
1543945323,3679,3736
1543946523,3664,3724
1543947722,3725,3786
1543948322,3719,3780
1543948922,3713,3774
1543949523,3697,3758
1543950123,3725,3786
1543950723,3714,3774
1543951322,3711,3771
1543951923,3719,3779
1543952522,3716,3776
1543953723,3689,3748
1543954322,3686,3745
1543954924,3734,3793
1543956123,3681,3739
1543957322,3666,3725
1543958523,3685,3744
1543959123,3689,3746
1543959724,3693,3751
1543960922,3695,3753
1543961523,3757,3815
1543962123,3800,3858
1543962723,3835,3893
1543963323,3856,3914
1543963923,3847,3905
1543964523,3843,3901
1543965122,3836,3894
1543965723,3816,3874
1543966323,3844,3902
1543966923,3826,3885
1543967523,3824,3883
1543968124,3819,3877
1543968724,3857,3916
1543969322,3894,3954
1543969923,3919,3980
1543970523,3921,3982
1543971724,3886,3947
1543972324,3864,3924
1543972922,3866,3926
1543973522,3870,3930
1543974123,3872,3932
1543975323,3857,3914
1543975925,3878,3935
1543976523,3921,3978
1543977723,3949,4002
1543978323,3950,4002
1543978923,3940,3991
1543980123,3885,3935
1543980723,3890,3940
1543981324,3880,3930
1543981923,3888,3938
1543982523,3833,3883
1543983123,3836,3886
1543983723,3840,3890
1543984323,3790,3840
1543984922,3821,3871
1543986123,3821,3871
1543986726,3855,3907
1543987323,3856,3907
1543988524,3896,3948
1543989123,3860,3911
1543989723,3865,3917
1543990323,3801,3853
1543990923,3780,3832
1543991523,3772,3824
1543992123,3773,3825
1543992723,3753,3801
1543993323,3781,3829
1543993923,3764,3811
1543994523,3743,3790
1543995123,3744,3791
1543995722,3714,3762
1543996323,3715,3763
1543996923,3724,3772
1543998123,3667,3712
1543998722,3716,3761
1543999322,3707,3751
1543999923,3725,3769
1544000524,3747,3791
1544001123,3758,3802
1544001723,3695,3736
1544002324,3688,3729
1544002923,3691,3732
1544003523,3639,3678
1544004122,3642,3681
1544005323,3570,3608
1544005922,3565,3603
1544006523,3537,3575
1544007723,3552,3590
1544008324,3564,3599
1544008923,3598,3633
1544010122,3629,3664
1544011322,3608,3642
1544011923,3629,3660
1544012522,3630,3661
1544013124,3620,3650
1544013723,3611,3641
1544014922,3585,3614
1544015522,3562,3590
1544016124,3520,3548
1544017322,3540,3567
1544017923,3538,3563
1544018523,3546,3571
1544019723,3574,3600
1544020322,3539,3564
1544020923,3522,3548
1544022122,3542,3568
1544022723,3523,3548
1544023323,3538,3563
1544024524,3578,3604
1544025123,3563,3590
1544025723,3475,3502
1544026322,3489,3516
1544026923,3499,3526
1544027523,3467,3495
1544028122,3449,3475
1544028723,3432,3458
1544029323,3405,3431
1544029923,3416,3442
1544030523,3363,3387
1544031123,3366,3390
1544031722,3306,3328
1544032323,3350,3372
1544032923,3339,3361
1544034122,3361,3383
1544035323,3352,3373
1544036522,3357,3378
1544037722,3363,3384
1544038922,3350,3370
1544040123,3287,3306
1544040724,3322,3342
1544041323,3296,3315
1544042523,3249,3269
1544043723,3243,3260
1544044323,3203,3217
1544044923,3251,3266
1544045522,3265,3280
1544046123,3270,3285
1544046722,3242,3257
1544047323,3245,3260
1544048523,3120,3135
1544049123,3107,3122
1544049723,3104,3119
1544050923,3108,3124
1544052122,3074,3090
1544052723,3032,3048
1544053323,3013,3029
1544054524,2953,2970
1544055122,2975,2993
1544055722,2888,2904
1544056924,2928,2945
1544057523,2932,2949
1544058124,2937,2954
1544058722,2935,2952
1544059922,2925,2943
1544060522,2906,2924
1544061723,2908,2926
1544062924,2872,2890
1544063522,2859,2877
1544064123,2898,2917
1544064722,2926,2946
1544065323,2896,2916
1544065923,2898,2918
1544066524,2902,2922
1544067122,2921,2941
1544067723,2954,2974
1544068923,2990,3012
1544069522,3010,3029
1544070123,3015,3034
1544071322,2966,2984
1544071922,2969,2987
1544072524,2993,3012
1544073123,2943,2962
1544073722,2963,2983
1544074322,2925,2944
1544074923,2927,2946
1544075522,2851,2869
1544076123,2829,2847
1544077323,2815,2833
1544078523,2827,2844
1544079123,2820,2836
1544079723,2846,2862
1544080323,2859,2874
1544080923,2885,2901
1544081523,2879,2895
1544082123,2880,2896
1544082723,2878,2894
1544083323,2835,2850
1544084523,2829,2844
1544085123,2803,2818
1544085723,2829,2844
1544086322,2793,2807
1544086923,2762,2776
1544087523,2701,2715
1544088123,2705,2719
1544088723,2745,2759
1544089323,2765,2779
1544090523,2796,2811
1544091123,2823,2838
1544091723,2847,2862
1544092323,2856,2871
1544092923,2853,2868
1544094123,2837,2853
1544094723,2816,2832
1544095322,2842,2858
1544096523,2745,2761
1544097124,2749,2765
1544097722,2751,2767
1544098923,2680,2695
1544099523,2680,2695
1544100123,2700,2715
1544101323,2713,2728
1544101923,2681,2696
1544102523,2685,2700
1544103123,2649,2663
1544103723,2668,2682
1544104922,2627,2642
1544106123,2573,2584
1544106723,2643,2654
1544107322,2607,2617
1544108522,2603,2612
1544109123,2585,2594
1544109723,2558,2567
1544110923,2548,2557
1544111523,2567,2576
1544112123,2491,2499
1544113324,2475,2483
1544113922,2468,2476
1544114522,2471,2479
1544115123,2462,2470
1544115723,2443,2451
1544116323,2439,2447
1544116923,2443,2451
1544118122,2467,2474
1544119323,2436,2443
1544120523,2422,2429
1544121723,2437,2444
1544122923,2390,2397
1544123523,2391,2398
1544124122,2394,2401
1544124723,2384,2391
1544125322,2383,2390
1544126523,2441,2448
1544127723,2455,2462
1544128923,2405,2412
1544130123,2455,2463
1544130724,2428,2436
1544131323,2388,2394
1544131923,2410,2416
1544132523,2420,2426
1544133123,2389,2395
1544133723,2426,2432
1544134323,2431,2437
1544134923,2506,2512
1544136123,2517,2524
1544136722,2519,2526
1544137924,2524,2531
1544138523,2572,2579
1544139123,2570,2577
1544139723,2597,2604
1544140924,2679,2688
1544141522,2699,2709
1544142123,2690,2699
1544143323,2663,2671
1544143923,2676,2684
1544144524,2674,2682
1544145723,2671,2679
1544146323,2669,2677
1544146923,2673,2681
1544148123,2676,2684
1544148722,2695,2703
1544149323,2767,2776
1544150522,2784,2794
1544151122,2756,2766
1544151723,2781,2791
1544152923,2835,2846
1544153523,2876,2888
1544154123,2812,2821
1544154725,2862,2871
1544155323,2888,2898
1544155923,2861,2871
1544156524,2845,2856
1544157724,2882,2893
1544158322,2890,2902
1544158922,2926,2938
1544160123,2916,2928
1544161323,2912,2924
1544161923,2915,2927
1544162524,2932,2944
1544163722,2943,2955
1544164323,2953,2965
1544164922,2974,2988
1544165523,3024,3038
1544166123,3016,3031
1544166723,3003,3018
1544167323,2962,2976
1544167922,2969,2983
1544168523,2979,2993
1544169122,2950,2963
1544170923,2945,2959
1544171524,2944,2958
1544172123,2913,2927
1544173323,2948,2961
1544173924,2983,2996
1544174523,3022,3035
1544175123,3095,3110
1544175723,3082,3097
1544176323,3070,3085
1544176923,3117,3133
1544177522,3047,3063
1544178123,3062,3078
1544179323,3053,3069
1544180523,3025,3041
1544181123,3069,3085
1544181722,3039,3054
